hour,dt_sound_level_dB,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,days_11,days_12,days_13,days_14
0,46.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,46.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,45.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,45.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,46.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5,47.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,48.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,52.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
10,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
12,54.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
13,54.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14,54.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15,53.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16,53.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17,53.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18,53.5,False,True,True,True,True,True,True,True,True,True,True,True,True,True
19,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
20,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
21,49.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22,49.0,False,False,False,False,True,True,True,True,True,True,True,True,True,True
23,47.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
