hour,dt_sound_level_dB,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,days_11,days_12,days_13,days_14
0,49.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,48.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,48.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,48.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4,48.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5,49.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8,52.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9,53.0,True,True,True,True,False,False,False,True,True,True,False,False,False,False
10,54.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,54.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False
12,54.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
13,57.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14,57.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
15,56.0,False,False,False,False,False,False,True,True,True,True,False,False,False,False
16,57.0,True,False,False,False,False,False,False,False,True,True,True,True,True,True
17,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,59.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,54.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False
20,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
21,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22,51.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
23,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
