hour,dt_sound_level_dB,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,days_11,days_12,days_13,days_14
0,59.0,False,False,False,False,True,True,True,True,False,False,False,True,True,True
1,53.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True
2,56.0,True,True,False,False,False,False,True,True,False,False,False,True,True,True
3,55.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4,61.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,55.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,60.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True
7,62.0,True,True,True,True,True,False,False,False,True,True,False,False,False,False
8,64.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True
9,65.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10,66.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
11,69.5,False,False,True,True,True,True,True,True,True,True,True,True,True,True
12,66.0,False,False,False,True,True,True,False,True,False,False,True,True,False,False
13,67.0,False,True,True,False,False,False,False,False,False,True,False,False,False,True
14,66.0,False,False,True,True,False,False,True,True,True,True,True,True,True,True
15,67.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True
16,68.0,True,True,True,True,True,True,True,False,True,True,False,True,True,True
17,69.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18,67.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
19,69.0,False,False,True,False,False,False,False,False,True,True,True,True,True,True
20,65.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False
21,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,61.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True
23,62.0,True,True,True,True,True,True,True,False,False,True,True,True,True,True
