hour,dt_sound_level_dB,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,days_11,days_12,days_13,days_14
0,58.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False
1,62.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3,65.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False
4,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,61.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False
6,63.0,True,True,True,False,True,False,False,True,True,True,True,True,True,True
7,60.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True
8,63.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
9,59.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,62.0,True,True,True,False,False,False,False,False,False,False,False,False,False,True
11,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,66.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
13,63.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True
14,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,67.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,64.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False
18,63.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19,61.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
20,58.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False
21,59.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False
22,62.0,False,False,False,False,True,True,True,True,True,True,True,True,True,True
23,61.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False
