hour,dt_sound_level_dB,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,days_11,days_12,days_13,days_14
0,54.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1,53.0,True,True,True,True,True,True,False,False,False,False,False,False,False,False
2,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,52.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False
4,53.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True
5,55.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6,57.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,60.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8,62.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,63.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10,62.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,62.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False
12,63.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True
13,63.0,True,True,True,True,False,True,True,True,True,True,True,True,True,True
14,63.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15,65.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16,64.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False
17,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,63.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19,65.0,True,True,True,False,False,True,True,True,True,False,False,False,False,False
20,61.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,59.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
22,58.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
23,56.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
