hour,dt_sound_level_dB,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,days_11,days_12,days_13,days_14
0,57.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,54.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,52.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
3,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4,53.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False
5,55.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,60.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,64.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8,65.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,65.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10,66.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,67.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
12,67.0,False,True,False,True,True,True,True,True,True,True,True,True,True,True
13,68.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14,68.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15,68.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16,69.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
17,69.0,True,False,True,False,False,True,True,True,True,True,True,True,True,True
18,68.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19,67.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
20,65.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
21,64.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22,62.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
23,60.0,True,True,True,True,False,True,True,True,True,True,True,True,True,True
