hour,dt_sound_level_dB,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,days_11,days_12,days_13,days_14
0,45.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,44.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,45.0,True,True,True,True,True,True,True,True,True,True,True,True,True,False
3,45.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4,46.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5,46.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,46.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,46.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8,48.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,48.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10,48.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11,49.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
12,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,47.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
20,46.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True
21,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,45.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
23,46.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
