hour,dt_sound_level_dB,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,days_11,days_12,days_13,days_14
0,45.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True
1,44.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,44.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,44.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4,44.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5,44.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,45.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,48.0,True,False,False,False,False,False,True,True,True,True,True,True,True,True
8,49.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
10,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
12,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
13,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15,51.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
20,49.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False
21,48.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False
22,48.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
23,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
